,uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
1464,51697,2013-09-19,376,Wells Fargo & Wachovia,Parent,376,Wells Fargo & Wachovia,US,1.964477777481079,3,0,3762,Financial institutions & consumer protection,3812.0,Financial institutions & customer service,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,743,U.S. PIRG,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Wells Fargo Co,Wells Fargo ,WFC,US9497461015,,,1336.0,Finance,,,,,,," PIRG U.S also claimed that 78% of complaints related to checking accounts, and that although banks apparently responded to 95% of complaints, approximately one in every five resolutions is still disputed by the consumer.<br /><em>SIGWATCH comment: The Consumer Financial Protection Bureau (CFPB) was launched in 2010 as a consumer banking regulator and consumer advocate, though it only began analyzing consumer complaints in Mar 2012. Other banks referenced in the report included RBS Citizens, GE Capital Retail, and PNC retail.</em><br />See",http://www.uspirgedfund.org/sites/pirg/files/reports/Big_Banks%2C_Big_Complaints_screen_vUS%5B1%5D.pdf,,,,
1465,51697,2013-09-19,582,PNC Bank,Parent,582,PNC Bank,US,1.964477777481079,2,0,3762,Financial institutions & consumer protection,3812.0,Financial institutions & customer service,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,743,U.S. PIRG,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," PIRG U.S also claimed that 78% of complaints related to checking accounts, and that although banks apparently responded to 95% of complaints, approximately one in every five resolutions is still disputed by the consumer.<br /><em>SIGWATCH comment: The Consumer Financial Protection Bureau (CFPB) was launched in 2010 as a consumer banking regulator and consumer advocate, though it only began analyzing consumer complaints in Mar 2012. Other banks referenced in the report included RBS Citizens, GE Capital Retail, and PNC retail.</em><br />See",http://www.uspirgedfund.org/sites/pirg/files/reports/Big_Banks%2C_Big_Complaints_screen_vUS%5B1%5D.pdf,,,,
1466,51697,2013-09-19,1433,GE Capital,Parent,1433,GE Capital,US,1.964477777481079,2,0,3762,Financial institutions & consumer protection,3812.0,Financial institutions & customer service,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,743,U.S. PIRG,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," PIRG U.S also claimed that 78% of complaints related to checking accounts, and that although banks apparently responded to 95% of complaints, approximately one in every five resolutions is still disputed by the consumer.<br /><em>SIGWATCH comment: The Consumer Financial Protection Bureau (CFPB) was launched in 2010 as a consumer banking regulator and consumer advocate, though it only began analyzing consumer complaints in Mar 2012. Other banks referenced in the report included RBS Citizens, GE Capital Retail, and PNC retail.</em><br />See",http://www.uspirgedfund.org/sites/pirg/files/reports/Big_Banks%2C_Big_Complaints_screen_vUS%5B1%5D.pdf,,,,
1467,51697,2013-09-19,1907,Capital One,Parent,1907,Capital One,US,1.964477777481079,3,0,3762,Financial institutions & consumer protection,3812.0,Financial institutions & customer service,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,743,U.S. PIRG,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,Capital One Financial Corp,Capital One Financial ,COF,US14040H1059,,,1336.0,Finance,,,,,,," PIRG U.S also claimed that 78% of complaints related to checking accounts, and that although banks apparently responded to 95% of complaints, approximately one in every five resolutions is still disputed by the consumer.<br /><em>SIGWATCH comment: The Consumer Financial Protection Bureau (CFPB) was launched in 2010 as a consumer banking regulator and consumer advocate, though it only began analyzing consumer complaints in Mar 2012. Other banks referenced in the report included RBS Citizens, GE Capital Retail, and PNC retail.</em><br />See",http://www.uspirgedfund.org/sites/pirg/files/reports/Big_Banks%2C_Big_Complaints_screen_vUS%5B1%5D.pdf,,,,
1468,51697,2013-09-19,7288,TCF Bank,Parent,7288,TCF Bank,US,1.964477777481079,3,0,3762,Financial institutions & consumer protection,3812.0,Financial institutions & customer service,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,743,U.S. PIRG,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," PIRG U.S also claimed that 78% of complaints related to checking accounts, and that although banks apparently responded to 95% of complaints, approximately one in every five resolutions is still disputed by the consumer.<br /><em>SIGWATCH comment: The Consumer Financial Protection Bureau (CFPB) was launched in 2010 as a consumer banking regulator and consumer advocate, though it only began analyzing consumer complaints in Mar 2012. Other banks referenced in the report included RBS Citizens, GE Capital Retail, and PNC retail.</em><br />See",http://www.uspirgedfund.org/sites/pirg/files/reports/Big_Banks%2C_Big_Complaints_screen_vUS%5B1%5D.pdf,,,,
1469,51697,2013-09-19,7349,Sovereign Bank,Subsidiary,450,Grupo Santander,Spain,1.964477777481079,3,0,3762,Financial institutions & consumer protection,3812.0,Financial institutions & customer service,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,743,U.S. PIRG,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," PIRG U.S also claimed that 78% of complaints related to checking accounts, and that although banks apparently responded to 95% of complaints, approximately one in every five resolutions is still disputed by the consumer.<br /><em>SIGWATCH comment: The Consumer Financial Protection Bureau (CFPB) was launched in 2010 as a consumer banking regulator and consumer advocate, though it only began analyzing consumer complaints in Mar 2012. Other banks referenced in the report included RBS Citizens, GE Capital Retail, and PNC retail.</em><br />See",http://www.uspirgedfund.org/sites/pirg/files/reports/Big_Banks%2C_Big_Complaints_screen_vUS%5B1%5D.pdf,,,,
1470,51671,2013-09-19,373,JP Morgan Chase,Parent,373,JP Morgan Chase,US,-1.9762930274009705,4,0,3309,"Tax havens, avoidance & financial transparency",3477.0,Regulation of financial institutions,,,840,US,,,,,,,,,,,826,UK,840.0,US,,,,,,,,,743,U.S. PIRG,1.5,840,US,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,JPMorgan Chase Co,JPMorgan Chase ,JPM,US46625H1005,,,1336.0,Finance,,,,,,, for not responding more quickly to losses from credit default swaps (CDS) at the bank's London headquarters.</em><br />See,http://www.uspirg.org/news/usp/jpmorgan-shouldn%E2%80%99t-receive-tax-windfall-london-whale-penalty,https://secure3.convio.net/engage/site/Advocacy?cmd=display&amp;page=UserAction&amp;id=9417,,,
1471,51670,2013-09-20,38,Legal & General Group Plc,Parent,38,Legal & General Group Plc,UK,-2.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,826,UK,1336.0,Finance,1431.0,Insurance,,,Legal & General Group PLC,Legal & General  ,LGEN,GB0005603997,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1472,51670,2013-09-20,379,ING,Parent,379,ING,Netherlands,1.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,528,Netherlands,1336.0,Finance,,,,,ING Groep NV,ING Groep ,INTNED,NL0000303600,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1473,51670,2013-09-20,1029,SRH (formerly SNS Reaal),Parent,1029,SRH (formerly SNS Reaal),Netherlands,-2.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,528,Netherlands,1336.0,Finance,,,,,SRH N.V. (formerly SNS Reaal),,,,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1474,51670,2013-09-20,1316,Aegon Bank,Parent,1316,Aegon Bank,Netherlands,1.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,528,Netherlands,1336.0,Finance,,,,,Aegon NV,Aegon ,AEGON,NL0000303709,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1475,51670,2013-09-20,2344,Allianz SE,Parent,2344,Allianz SE,Germany,-2.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,276,Germany,1336.0,Finance,,,,,Allianz SE,Allianz ,ALVGR,DE0008404005,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1476,51670,2013-09-20,3311,Delta Lloyd Group,Parent,3311,Delta Lloyd Group,Netherlands,-2.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,528,Netherlands,1336.0,Finance,,,,,Delta Lloyd NV,Delta Lloyd ,DLNA,NL0009294552,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1477,51670,2013-09-20,3853,APG,Parent,3853,APG,Netherlands,-1.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,528,Netherlands,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1478,51670,2013-09-20,3927,Gruppo Assicurazioni Generali,Parent,3927,Gruppo Assicurazioni Generali,Italy,-2.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,380,Italy,1336.0,Finance,,,,,Assicurazioni Generali SpA,Assicurazioni Generali ,ASSGEN,IT0000062072,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1479,51670,2013-09-20,7352,ASR Nederland,Parent,7352,ASR Nederland,Netherlands,0.0,2,0,3310,"Financial institutions & carbon, divestment",3668.0,Financial institutions funding arms industry,,,528,Netherlands,,,,,,,,,,,528,Netherlands,,,,,,,,,,,637,Milieudefensie / FoE Netherlands,2.5,528,Netherlands,711.0,Oxfam Novib Netherlands,2.5,528.0,Netherlands,2083.0,Pax (formerly IKV Pax Christi),2.5,528.0,Netherlands,3121.0,Amnesty Netherlands,2.5,528.0,Netherlands,312.0,Dierenbescherming,1.0,528.0,Netherlands,528,Netherlands,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1419.0,Arms & Security Sector,,,,, on labor rights.<br />See (in Dutch),http://www.eerlijkebankwijzer.nl/nieuws/lancering-eerlijke-verzekeringswijzer/,http://www.eerlijkeverzekeringswijzer.nl/overzicht-scores/,http://www.eerlijkeverzekeringswijzer.nl/media/49950/eerlijke_verzekeringswijzer_beleidsonderzoek.pdf,,
1480,51659,2013-09-19,171,Deutsche Bank,Parent,171,Deutsche Bank,Germany,-1.0,4,0,3290,Coal mining - environment impact,3308.0,CSR/ESG standards for financial institutions,,,276,Germany,,,,,,,,,,,276,Germany,356.0,India,,,,,,,,,898,Urgewald,1.0,276,Germany,1075.0,Rettet den Regenwald (Rainforest Rescue),2.0,276.0,Germany,,,,,,,,,,,,,,,,276,Germany,1336.0,Finance,,,,,Deutsche Bank AG,Deutsche Bank ,DB,DE0005140008,,,1336.0,Finance,1324.0,Coal,1311.0,Mining & Metals,,,"In Germany, Rettet den Regenwald (Rainforest Rescue) and Urgewald are urging supporters to sign a petition demanding that Deutsche Bank withdraw its support for Coal India's IPO, with Rettet den Regenwald claiming that Coal India's investments plans threaten tiger populations in 10 animal conservation areas. Rettet den Regenwald claimed that Coal India's is proposing to develop 13 coal mines and additional power plants in central India, which will result in logging of tiger habitat, forced displacement of communities, child labour, and the destruction of 1.1 million hectares of tropical rainforests. <br /><em>SIGWATCH comment: Rettet den Regenwald claimed that 27,000 people have so far signed the petition since its launch on 16 September.</em><br />See (in German) ",https://www.regenwald.org/aktion/927/deutsche-bank-gefaehrdet-tiger,http://urgewald.org/artikel/protestaktion-deutsche-bank-gefaehrdet,,,
1481,51652,2013-09-18,7007,Government Pension Fund of Norway,Parent,7007,Government Pension Fund of Norway,Norway,-1.0,4,0,3934,Poverty relief,,,,,578,Norway,,,,,,,,,,,578,Norway,,,,,,,,,,,2008,Kirkens Nodhjelp / Norwegian Church Aid,1.0,578,Norway,,,,,,,,,,,,,,,,,,,,,578,Norway,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," a campaign calling on the new government to invest more of the Government Pension Fund (Oil Fund) in developing countries so that poor people benefit and more jobs are created. NCA claimed that the fund invests only 1% in the world's poorest countries, although these nations account for 13% of the world economy, and many are showing considerable growth. The campaign website features a film (in English) about a fictional African, Mr. Nickens, a collector of alarm clocks who urges developed countries to invest in jobs in the developing world.<br />See (in Norwegian and English)",http://sendenvekker.no/, http://www.kirkensnodhjelp.no/no/Aktuelt/Nyheter/send-en-vekker/,,,
1482,51647,2013-09-18,42,Aviva Investors,Subsidiary,41,Aviva,UK,-1.5140483379364014,3,0,3848,Food industry & supply chain responsibility,4030.0,Financial institutions as active investors,,,840,US,36.0,Australia,826.0,UK,,,,,,,36,Australia,826.0,UK,840.0,US,999.0,EU-Brussels,,,,,706,Oxfam America,2.5,840,US,707.0,Oxfam Australia,2.5,36.0,Australia,710.0,Oxfam International,2.5,826.0,UK,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Aviva PLC,Aviva  ,AVLN,GB0002162385,,,1336.0,Finance,1296.0,Food & Non-alcoholic Beverages,1434.0,Sodas & Juices,,,.<br />See,http://www.oxfam.org/sites/www.oxfam.org/files/oxfam-behind-the-brands-investor-statement-17sept2013.pdf,http://www.oxfam.org/en/grow/pressroom/pressrelease/2013-09-17/investors-push-food-industry-giants-urgent-action-transparency,https://www.oxfam.org.au/media/2013/09/new-rankings-show-food-and-drink-companies-slowly-improving-policies/,http://www.oxfamamerica.org/press/pressreleases/investors-push-food-industry-giants-for-urgent-action-on-transparency,
1483,51647,2013-09-18,170,BNP Paribas,Parent,170,BNP Paribas,France,-1.5140483379364014,3,1,3848,Food industry & supply chain responsibility,4030.0,Financial institutions as active investors,,,840,US,36.0,Australia,826.0,UK,,,,,,,36,Australia,826.0,UK,840.0,US,999.0,EU-Brussels,,,,,706,Oxfam America,2.5,840,US,707.0,Oxfam Australia,2.5,36.0,Australia,710.0,Oxfam International,2.5,826.0,UK,,,,,,,,,,,250,France,1336.0,Finance,,,,,BNP Paribas SA,BNP Paribas ,BNP,FR0000131104,,,1336.0,Finance,1296.0,Food & Non-alcoholic Beverages,1434.0,Sodas & Juices,,,.<br />See,http://www.oxfam.org/sites/www.oxfam.org/files/oxfam-behind-the-brands-investor-statement-17sept2013.pdf,http://www.oxfam.org/en/grow/pressroom/pressrelease/2013-09-17/investors-push-food-industry-giants-urgent-action-transparency,https://www.oxfam.org.au/media/2013/09/new-rankings-show-food-and-drink-companies-slowly-improving-policies/,http://www.oxfamamerica.org/press/pressreleases/investors-push-food-industry-giants-for-urgent-action-on-transparency,
1484,51647,2013-09-18,793,Calvert Investments,Parent,793,Calvert Investments,US,-1.5140483379364014,3,1,3848,Food industry & supply chain responsibility,4030.0,Financial institutions as active investors,,,840,US,36.0,Australia,826.0,UK,,,,,,,36,Australia,826.0,UK,840.0,US,999.0,EU-Brussels,,,,,706,Oxfam America,2.5,840,US,707.0,Oxfam Australia,2.5,36.0,Australia,710.0,Oxfam International,2.5,826.0,UK,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1296.0,Food & Non-alcoholic Beverages,1434.0,Sodas & Juices,,,.<br />See,http://www.oxfam.org/sites/www.oxfam.org/files/oxfam-behind-the-brands-investor-statement-17sept2013.pdf,http://www.oxfam.org/en/grow/pressroom/pressrelease/2013-09-17/investors-push-food-industry-giants-urgent-action-transparency,https://www.oxfam.org.au/media/2013/09/new-rankings-show-food-and-drink-companies-slowly-improving-policies/,http://www.oxfamamerica.org/press/pressreleases/investors-push-food-industry-giants-for-urgent-action-on-transparency,
1485,51647,2013-09-18,1064,F&C Investments,Parent,1064,F&C Investments,UK,-1.5140483379364014,3,1,3848,Food industry & supply chain responsibility,4030.0,Financial institutions as active investors,,,840,US,36.0,Australia,826.0,UK,,,,,,,36,Australia,826.0,UK,840.0,US,999.0,EU-Brussels,,,,,706,Oxfam America,2.5,840,US,707.0,Oxfam Australia,2.5,36.0,Australia,710.0,Oxfam International,2.5,826.0,UK,,,,,,,,,,,826,UK,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1296.0,Food & Non-alcoholic Beverages,1434.0,Sodas & Juices,,,.<br />See,http://www.oxfam.org/sites/www.oxfam.org/files/oxfam-behind-the-brands-investor-statement-17sept2013.pdf,http://www.oxfam.org/en/grow/pressroom/pressrelease/2013-09-17/investors-push-food-industry-giants-urgent-action-transparency,https://www.oxfam.org.au/media/2013/09/new-rankings-show-food-and-drink-companies-slowly-improving-policies/,http://www.oxfamamerica.org/press/pressreleases/investors-push-food-industry-giants-for-urgent-action-on-transparency,
1486,51619,2013-09-17,49,World Bank,Parent,49,World Bank,US,-2.0,4,0,3287,Coal burning - air pollution,3789.0,Financial institutions funding power projects,,,710,South Africa,,,,,,,,,,,710,South Africa,,,,,,,,,,,1885,groundWork / FoE South Africa,2.5,710,South Africa,1775.0,Earthlife Africa,2.0,710.0,South Africa,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1324.0,Coal,1325.0,Power generation,,,", and that Medupi will not be required to abide by pollution limits for particulate matter (PM), sulfur dioxide (sulphur dioxide), heavy metals, acid gases, and hydrocarbons.<br />See",http://www.earthlife.org.za/?p=2763,,,,
1487,51595,2013-09-16,4981,Caixa Geral de Depositos (CGD),Parent,4981,Caixa Geral de Depositos (CGD),Portugal,2.0,3,1,3678,Marine wildlife conservation,3819.0,Building in sensitive areas,,,620,Portugal,,,,,,,,,,,620,Portugal,,,,,,,,,,,611,Liga para a Proteccao da Natureza LPN,1.0,620,Portugal,,,,,,,,,,,,,,,,,,,,,620,Portugal,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1313.0,Construction & Development,,,,," in Lisbon on Sep 18. LPN intends that these debates will highlight the importance of proper ocean management, including conservation, planning policies, and the management of coastal areas.<br />See (in Portuguese)", http://www.lpn.pt/Homepage/Agenda/Proximos-Eventos/Events.aspx?olderEvents=false&amp;tabid=2427&amp;code=pt&amp;ItemID=1214,,,,
1488,51509,2013-09-10,128,Inter-American Development Bank,Parent,128,Inter-American Development Bank,US,-2.0,4,0,3402,Waste incineration,3789.0,Financial institutions funding power projects,,,32,Argentina,,,,,,,,,,,32,Argentina,,,,,,,,,,,468,Greenpeace Argentina,2.5,32,Argentina,,,,,,,,,,,,,,,,,,,,,840,US,1336.0,Finance,,,,,,,,,,,1336.0,Finance,1362.0,Waste Handling,1325.0,Power generation,,,"In Argentina, Greenpeace called on the Inter-American Development Bank (IDB) to justify its support for a waste incineration project in Buenos Aires, claiming that this would breach the Zero Waste Law 1854 which specifically excludes waste incineration projects within or around Buenos Aires. Greenpeace also warned that the project proposes to use GENREN Program funds intended for projects generating power from renewable sources, even though legislation allegedly excludes any definition of non-biodegradable waste as a renewable resource.<br />See (in Spanish)",http://www.greenpeace.org/argentina/es/noticias/El-BID-financia-proyectos-de-incineracion-que-violan-la-Ley-de-Basura-Cero/,,,,
1489,51507,2013-09-10,450,Grupo Santander,Parent,450,Grupo Santander,Spain,-2.0,3,0,3477,Regulation of financial institutions,3493.0,Credit card & other lending abuses,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," above the cost of financing by the central bank, and that students were being trapped by long-term debts with few financial resources to pay them off.<br />See (in Spanish)",http://adicae.net/nota-de-prensa/838.html ,,,,
1490,51507,2013-09-10,920,Banco Popular Espanol,Parent,920,Banco Popular Espanol,Spain,-2.0,3,0,3477,Regulation of financial institutions,3493.0,Credit card & other lending abuses,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,724,Spain,1336.0,Finance,,,,,Banco Popular Espanol SA,Banco Popular Espanol ,POPSM,ES0113790531,,,1336.0,Finance,,,,,,," above the cost of financing by the central bank, and that students were being trapped by long-term debts with few financial resources to pay them off.<br />See (in Spanish)",http://adicae.net/nota-de-prensa/838.html ,,,,
1491,51507,2013-09-10,5524,Cofidis,Subsidiary,3487,Credit Mutuel-CIC,France,-2.0,4,0,3477,Regulation of financial institutions,3493.0,Credit card & other lending abuses,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,250,France,1336.0,Finance,,,,,,,,,,,1336.0,Finance,,,,,,," above the cost of financing by the central bank, and that students were being trapped by long-term debts with few financial resources to pay them off.<br />See (in Spanish)",http://adicae.net/nota-de-prensa/838.html ,,,,
1492,51507,2013-09-10,7298,Barclaycard,Subsidiary,364,Barclays Bank,UK,-2.0,4,0,3477,Regulation of financial institutions,3493.0,Credit card & other lending abuses,,,724,Spain,,,,,,,,,,,724,Spain,,,,,,,,,,,1703,ADICAE,1.0,724,Spain,,,,,,,,,,,,,,,,,,,,,826,UK,1336.0,Finance,,,,,Barclays PLC,Barclays  ,BACR,GB0031348658,,,1336.0,Finance,,,,,,," above the cost of financing by the central bank, and that students were being trapped by long-term debts with few financial resources to pay them off.<br />See (in Spanish)",http://adicae.net/nota-de-prensa/838.html ,,,,
